business_id,business_age,industry,industry_risk_score,annual_revenue,profit_margin,invoice_payment_behavior,credit_history,past_loan_defaults,loan_repayment_rate,initial_investment,total_assets,total_liabilities,debt_to_equity_ratio,payment_history,amount_owed,length_of_credit_history,new_credit,credit_mix,risk_category
NEWCO_4228,0,IT Services,5,3685459,16.22082216,22,NA,NA,NA,4302206,15424996,9270403,1.68,62,396281,0,3,2,Medium
NEWCO_4229,3,AI Startups,8,6873641,12.54809069,21,NA,NA,NA,4498647,19935230,13723158,0.4,67,533645,0,5,2,Medium
NEWCO_4230,1,Retail,3,4781416,14.61518846,33,NA,NA,NA,173048,22436495,18853684,0.37,75,56000,0,2,5,Medium
NEWCO_4231,2,IT Services,5,9574058,29.88203607,20,NA,NA,NA,3535813,9332714,766226,1.38,54,911229,0,2,3,Medium
NEWCO_4232,0,Manufacturing,4,2763692,10.17082195,34,NA,NA,NA,3022382,33582282,21706924,1.61,60,123829,0,0,2,Medium
NEWCO_4233,1,Healthcare,2,3545521,15.96910677,44,NA,NA,NA,4147607,26240120,14888710,2.99,90,64758,0,2,2,Medium
NEWCO_4234,2,IT Services,5,5926982,8.796187761,28,NA,NA,NA,3403445,36634285,22563235,1.34,69,558635,0,2,4,Medium
NEWCO_4235,0,AI Startups,8,7773789,27.01162911,15,NA,NA,NA,4217906,13608484,26198081,1.99,65,319706,0,3,2,Medium
NEWCO_4236,1,Fintech,7,9953700,27.49591197,21,NA,NA,NA,1949039,32672826,4365596,2.23,74,80231,0,1,5,Medium
NEWCO_4237,3,Retail,3,4674892,29.36946411,31,NA,NA,NA,3942815,27467977,5278104,0.82,83,384835,0,5,4,Medium
NEWCO_4238,3,IT Services,5,7624441,18.42250516,6,NA,NA,NA,230554,49482692,8053976,2.57,62,216481,0,2,5,Medium
NEWCO_4239,1,AI Startups,8,3741953,6.700543583,26,NA,NA,NA,3387900,49957814,1892196,1.63,82,127814,0,5,4,Medium
NEWCO_4240,2,Healthcare,2,5705678,10.75549505,22,NA,NA,NA,855270,9226861,11195692,0.69,67,721565,0,5,2,Medium
NEWCO_4241,3,Retail,3,9262184,14.4430972,15,NA,NA,NA,650493,11405711,20617713,2.31,73,743371,0,3,5,Low
NEWCO_4242,0,Healthcare,2,5520740,16.66875947,10,NA,NA,NA,1037635,35598069,10000240,1.34,62,943373,0,4,1,Low
NEWCO_4243,0,IT Services,5,8469290,8.747329858,48,NA,NA,NA,1651890,3446043,7078578,1.13,75,141328,0,1,2,Medium
NEWCO_4244,3,Fintech,7,5886935,7.889885221,31,NA,NA,NA,2075628,41325696,8370948,1.31,77,705870,0,5,1,Medium
NEWCO_4245,3,Manufacturing,4,2396925,20.01892847,41,NA,NA,NA,982277,7959129,2264105,0.5,64,279202,0,3,1,Medium
NEWCO_4246,3,Fintech,7,4161944,28.00159848,33,NA,NA,NA,964731,12784327,23426320,2.41,57,661891,0,5,5,Medium
NEWCO_4247,0,Manufacturing,4,1237782,6.966687015,20,NA,NA,NA,3625265,4583699,3733630,1.03,79,253378,0,4,5,Medium
NEWCO_4248,1,IT Services,5,6412322,18.9391078,17,NA,NA,NA,3888385,37832171,27788160,2.22,83,673614,0,0,5,Medium
NEWCO_4249,2,Retail,3,2298803,5.1897325,30,NA,NA,NA,2971764,6511265,28022240,2.75,81,938058,0,2,2,Medium
NEWCO_4250,2,Manufacturing,4,8476945,23.29465509,20,NA,NA,NA,2468549,26898256,14472502,0.24,55,776600,0,2,3,Low
NEWCO_4251,1,Healthcare,2,1078433,6.67717442,50,NA,NA,NA,1098970,46178440,5855758,1.06,94,261433,0,0,3,Medium
NEWCO_4252,3,IT Services,5,9022510,18.31775737,14,NA,NA,NA,2715340,43845224,23125415,1.72,58,552309,0,0,1,Medium
NEWCO_4253,2,Healthcare,2,5618520,10.63900943,33,NA,NA,NA,512712,38312021,28346854,2.28,100,476071,0,1,4,Low
NEWCO_4254,0,Fintech,7,3007867,15.79016405,11,NA,NA,NA,4197644,30661515,15894452,2.31,55,420589,0,5,1,Medium
NEWCO_4255,3,AI Startups,8,875661,8.542350099,44,NA,NA,NA,269696,26713375,8484157,0.43,80,257141,0,0,4,High
NEWCO_4256,0,Fintech,7,6579000,10.21879773,32,NA,NA,NA,1229480,32460754,8368842,2.54,99,579916,0,2,4,Medium
NEWCO_4257,0,Fintech,7,3435285,15.32058775,31,NA,NA,NA,2078313,37070910,5600126,1.47,78,326574,0,5,4,Medium
NEWCO_4258,3,Retail,3,2824824,26.39321178,14,NA,NA,NA,3044020,13111978,5788852,2.26,77,123731,0,5,5,Medium
NEWCO_4259,0,Fintech,7,5718325,27.67804445,30,NA,NA,NA,2780549,1704402,5182280,2.2,99,160292,0,0,5,Medium
NEWCO_4260,2,Manufacturing,4,2573630,11.65914892,48,NA,NA,NA,3606013,25076408,9633468,2.13,100,827529,0,1,4,Medium
NEWCO_4261,0,Fintech,7,4258866,28.90627184,39,NA,NA,NA,4787252,43746399,18226896,0.98,68,669789,0,5,2,Medium
NEWCO_4262,3,Healthcare,2,9410234,19.38693732,50,NA,NA,NA,619176,12649100,21443955,1.43,94,60751,0,4,4,Low
NEWCO_4263,2,Fintech,7,5173212,12.6475732,5,NA,NA,NA,1917205,28456693,5519729,2.56,50,520891,0,5,3,Medium
NEWCO_4264,3,AI Startups,8,2815769,27.63759599,11,NA,NA,NA,494167,13527211,9592196,0.91,72,511275,0,1,1,Medium
NEWCO_4265,2,Healthcare,2,7468745,27.57865909,14,NA,NA,NA,4446044,47520674,4118897,0.13,95,32063,0,3,5,Low
NEWCO_4266,2,Manufacturing,4,7622409,15.45016066,38,NA,NA,NA,787386,29054030,6788588,2.12,78,351053,0,5,5,Low
NEWCO_4267,2,IT Services,5,1046068,7.151763388,10,NA,NA,NA,1780103,17149920,670780,2.54,76,602171,0,2,1,Medium
NEWCO_4268,0,Manufacturing,4,4050021,23.23365198,18,NA,NA,NA,812823,41156863,2285281,2.85,90,325574,0,3,4,Medium
NEWCO_4269,2,Healthcare,2,8014517,28.16612303,5,NA,NA,NA,1312263,16872023,10267198,2.86,77,733839,0,3,2,Low
NEWCO_4270,3,Manufacturing,4,4015478,19.31708866,46,NA,NA,NA,3863451,17881900,27429638,1.82,78,824384,0,1,3,Medium
NEWCO_4271,3,IT Services,5,4623032,10.24609602,22,NA,NA,NA,859990,13917893,28016004,2.37,90,977234,0,4,2,Medium
NEWCO_4272,2,Manufacturing,4,3950655,14.92637116,16,NA,NA,NA,4509356,1475097,13245747,0.74,75,784497,0,1,1,Medium
NEWCO_4273,2,Fintech,7,2525575,8.105507943,24,NA,NA,NA,2823797,4893448,25985253,1.26,56,509863,0,2,5,Medium
NEWCO_4274,2,AI Startups,8,8228599,24.71961607,29,NA,NA,NA,943378,13627489,16257354,2.48,94,368001,0,4,5,Medium
NEWCO_4275,0,Fintech,7,2902962,16.82294541,34,NA,NA,NA,4020798,23656953,7924675,0.85,74,930198,0,3,4,Medium
NEWCO_4276,0,Manufacturing,4,5285328,25.3708144,45,NA,NA,NA,3401169,1506584,26646997,1.82,51,255936,0,2,2,Medium
NEWCO_4277,2,Manufacturing,4,3279347,20.66773903,49,NA,NA,NA,364607,11481042,13015834,1.75,63,727987,0,2,2,Medium
NEWCO_4278,1,Fintech,7,5567276,6.571847387,13,NA,NA,NA,649316,13292696,5411563,1.74,58,172962,0,2,4,Medium
NEWCO_4279,3,Retail,3,5367089,12.05998087,22,NA,NA,NA,2763533,45038535,12219813,2.64,74,786577,0,1,5,Low
NEWCO_4280,3,Healthcare,2,7302079,20.43036629,34,NA,NA,NA,379875,35168605,23664144,1.38,55,667081,0,5,1,Low
NEWCO_4281,3,IT Services,5,1707242,18.04214592,37,NA,NA,NA,2988044,8558371,19145892,2.61,50,108947,0,3,1,Medium
NEWCO_4282,2,AI Startups,8,8501007,9.70209299,18,NA,NA,NA,376382,24591133,15925781,1.95,60,341501,0,2,5,Medium
NEWCO_4283,1,Retail,3,3875142,18.99348331,18,NA,NA,NA,4999545,12923552,11125709,1.24,60,650070,0,0,4,Medium
NEWCO_4284,2,IT Services,5,4464296,13.23140674,21,NA,NA,NA,3994154,6236697,19508124,2.67,72,990455,0,2,4,Medium
NEWCO_4285,0,AI Startups,8,5857710,12.55728888,26,NA,NA,NA,4675000,42860169,19174694,1.01,87,944631,0,3,2,Medium
NEWCO_4286,0,Manufacturing,4,2634078,14.36600585,31,NA,NA,NA,2210235,19375861,15374563,0.32,86,230378,0,0,2,Medium
NEWCO_4287,2,Retail,3,8904280,6.531428274,14,NA,NA,NA,3189402,25722673,17080570,0.97,84,227457,0,4,4,Low
NEWCO_4288,1,Manufacturing,4,6457017,26.55570251,7,NA,NA,NA,1314285,26422784,4004486,2.22,72,300141,0,3,1,Low
NEWCO_4289,2,Fintech,7,1835041,19.89152401,35,NA,NA,NA,2360492,7743342,29537785,1.9,53,740538,0,1,5,Medium
NEWCO_4290,1,AI Startups,8,5363190,27.98061262,18,NA,NA,NA,2168678,46123404,2894094,0.26,60,846511,0,3,2,Medium
NEWCO_4291,3,AI Startups,8,3045596,29.33744676,35,NA,NA,NA,2415041,42896893,26977705,1.72,93,57401,0,4,1,Medium
NEWCO_4292,2,Healthcare,2,5533134,21.25952318,13,NA,NA,NA,2365753,32180387,24025016,2.74,91,569291,0,4,1,Low
NEWCO_4293,0,AI Startups,8,6988490,28.75115404,18,NA,NA,NA,3885770,22668979,24936204,0.41,77,454107,0,1,1,Medium
NEWCO_4294,0,Retail,3,2129727,13.24464325,26,NA,NA,NA,4968740,41415840,16100854,0.48,97,434319,0,0,2,Medium
NEWCO_4295,3,Healthcare,2,6593444,26.03372188,7,NA,NA,NA,2134100,30681450,29087449,2.2,97,995106,0,3,2,Low
NEWCO_4296,1,IT Services,5,922012,21.90673714,6,NA,NA,NA,4565560,28410796,19124157,0.31,83,145075,0,1,3,Medium
NEWCO_4297,1,Manufacturing,4,8079943,23.9447576,46,NA,NA,NA,3463346,15735404,6078282,2.09,85,829905,0,1,5,Low
NEWCO_4298,0,Healthcare,2,3318787,8.801379071,44,NA,NA,NA,278752,36013619,29154340,2.61,61,601419,0,5,3,Medium
NEWCO_4299,3,Fintech,7,8370163,18.10548727,32,NA,NA,NA,3501912,34413595,15303463,0.62,88,397604,0,2,5,Medium
NEWCO_4300,2,Healthcare,2,7221011,14.92201441,35,NA,NA,NA,3006286,20458262,17992493,1.63,96,226691,0,3,2,Low
NEWCO_4301,1,IT Services,5,7472943,24.11971377,13,NA,NA,NA,3263706,9180698,12784166,2.88,93,615123,0,2,4,Medium
NEWCO_4302,3,IT Services,5,7665405,8.865549637,43,NA,NA,NA,3928123,40079781,20975509,2.35,94,716298,0,5,3,Medium
NEWCO_4303,2,AI Startups,8,3818855,18.738582,33,NA,NA,NA,147297,43204451,23851057,1.37,66,76064,0,3,5,Medium
NEWCO_4304,2,Manufacturing,4,7849566,19.41792327,35,NA,NA,NA,4333202,24502769,13911844,1.08,96,731859,0,0,4,Low
NEWCO_4305,3,AI Startups,8,7661059,25.84397102,15,NA,NA,NA,3115626,42023839,15093196,0.76,90,981105,0,4,5,Medium
NEWCO_4306,0,Fintech,7,4238762,7.956571464,34,NA,NA,NA,1113000,48565222,26811895,0.95,76,473688,0,4,2,Medium
NEWCO_4307,0,Manufacturing,4,6695126,12.08482098,27,NA,NA,NA,1913716,9147671,20411102,1.41,55,821288,0,5,5,Medium
NEWCO_4308,3,Fintech,7,9731315,9.00031294,24,NA,NA,NA,4418754,39140016,14110643,0.92,78,833637,0,4,2,Medium
NEWCO_4309,1,AI Startups,8,2623864,15.7941228,8,NA,NA,NA,3597533,47614267,15629364,0.92,67,38290,0,4,5,Medium
NEWCO_4310,2,AI Startups,8,9670944,5.141980159,33,NA,NA,NA,3109516,17221466,21957203,0.24,97,847209,0,0,1,Medium
NEWCO_4311,3,Retail,3,2660114,11.83982833,6,NA,NA,NA,2092828,19715276,6630199,1.25,58,337065,0,2,2,Medium
NEWCO_4312,3,Retail,3,6241082,21.68437814,32,NA,NA,NA,2492151,12738410,14545842,2.98,64,107968,0,1,2,Low
NEWCO_4313,3,AI Startups,8,590695,26.85737718,44,NA,NA,NA,3923372,33135731,5284104,2.72,51,372359,0,0,5,Medium
NEWCO_4314,2,Fintech,7,7394310,6.684879852,44,NA,NA,NA,902882,42334482,1851798,2.67,55,775897,0,5,1,Medium
NEWCO_4315,1,AI Startups,8,2549728,29.25949966,5,NA,NA,NA,3558738,33744219,7720118,0.22,63,202183,0,4,5,Medium
NEWCO_4316,1,AI Startups,8,7693807,11.44885594,10,NA,NA,NA,3805070,23139315,14741138,1.2,68,925526,0,2,5,Medium
NEWCO_4317,2,Healthcare,2,1984862,9.475874136,17,NA,NA,NA,4667435,1982414,12183489,0.32,88,700128,0,0,3,Medium
NEWCO_4318,0,Retail,3,6363417,26.15730143,14,NA,NA,NA,2091888,2808165,17094661,0.21,90,882974,0,0,1,Medium
NEWCO_4319,2,Healthcare,2,1177249,27.3061559,41,NA,NA,NA,1544023,32532819,21824713,1.67,96,829321,0,3,2,Medium
NEWCO_4320,0,Retail,3,5005173,17.61437957,46,NA,NA,NA,2604214,32226325,13090711,1.33,61,241643,0,2,4,Low
NEWCO_4321,0,IT Services,5,4296997,29.2407917,50,NA,NA,NA,3338784,5762544,14047803,0.66,95,913777,0,2,2,Medium
NEWCO_4322,2,IT Services,5,8955054,17.47069376,29,NA,NA,NA,3710486,3518172,12493330,2.53,90,897778,0,2,1,Medium
NEWCO_4323,2,Fintech,7,3444115,20.33068104,17,NA,NA,NA,246210,2172963,3807579,2.55,88,884375,0,3,5,Medium
NEWCO_4324,2,AI Startups,8,4312274,22.78660462,40,NA,NA,NA,2333642,13950275,23418658,1.63,99,687715,0,0,3,Medium
NEWCO_4325,3,Healthcare,2,5216812,16.06019128,29,NA,NA,NA,4222213,6262940,15441465,0.25,77,449730,0,4,2,Medium
NEWCO_4326,1,Fintech,7,1444851,20.76640367,8,NA,NA,NA,4534555,39782299,13566654,0.88,75,997660,0,3,2,Medium
NEWCO_4327,3,Retail,3,8669605,5.829666725,29,NA,NA,NA,1572726,18770822,24564085,0.53,86,333763,0,1,5,Low
NEWCO_4328,2,Fintech,7,9125655,18.50768083,40,NA,NA,NA,3256452,42219690,7945142,2.06,85,391791,0,1,3,Medium
NEWCO_4329,3,IT Services,5,5962765,24.03099005,39,NA,NA,NA,395914,9211540,13756905,0.19,74,465495,0,5,2,Medium
NEWCO_4330,2,Retail,3,4612874,14.05488161,47,NA,NA,NA,814550,10254758,11168396,0.29,79,716837,0,2,3,Medium
NEWCO_4331,1,AI Startups,8,4851224,28.98602474,19,NA,NA,NA,3036639,19516062,2193149,1.85,78,974943,0,0,5,Medium
NEWCO_4332,0,Retail,3,6976853,17.31232747,13,NA,NA,NA,3582017,8884002,17280101,1.08,71,322287,0,5,5,Medium
NEWCO_4333,3,AI Startups,8,1217094,12.5600932,47,NA,NA,NA,4977040,18534663,7410355,1.35,64,676406,0,0,5,Medium
NEWCO_4334,3,Fintech,7,3535217,13.05723903,26,NA,NA,NA,2959191,1518296,26281641,0.16,90,176471,0,2,3,Medium
NEWCO_4335,0,IT Services,5,3499465,17.81480865,41,NA,NA,NA,3577623,33537485,1022010,0.75,52,587490,0,3,1,Medium
NEWCO_4336,1,Manufacturing,4,2099463,20.21900105,10,NA,NA,NA,2317515,40522814,3076605,1.41,53,342752,0,4,5,Medium
NEWCO_4337,0,AI Startups,8,2286425,19.80510499,27,NA,NA,NA,1613484,10743256,29824966,0.28,63,940168,0,3,4,Medium
NEWCO_4338,2,IT Services,5,6897368,9.971646392,17,NA,NA,NA,3009026,12787576,6927423,1.9,86,240595,0,3,5,Medium
NEWCO_4339,1,Retail,3,7481719,11.77509751,16,NA,NA,NA,2975703,6014554,22466564,0.5,61,543180,0,0,3,Medium
NEWCO_4340,1,Fintech,7,1943788,16.59777126,50,NA,NA,NA,2090668,44607620,23893230,0.1,81,774833,0,5,2,Medium
NEWCO_4341,1,IT Services,5,3471204,21.02411199,39,NA,NA,NA,2837705,4828568,27455913,2.06,91,801003,0,0,4,Medium
NEWCO_4342,1,AI Startups,8,7573826,29.35624441,5,NA,NA,NA,4921421,8925523,16379628,1.24,80,571671,0,5,4,Medium
NEWCO_4343,1,Fintech,7,5384941,29.60981692,26,NA,NA,NA,2054487,35907784,12099664,2.31,87,900630,0,5,3,Medium
NEWCO_4344,1,AI Startups,8,4423717,17.54453447,12,NA,NA,NA,2805537,27251070,21946194,0.4,67,676816,0,0,2,Medium
NEWCO_4345,1,IT Services,5,7094057,11.36427109,37,NA,NA,NA,2442580,38902104,3270967,0.63,96,255381,0,3,4,Medium
NEWCO_4346,1,Retail,3,9667612,7.131409748,21,NA,NA,NA,3446542,47934979,29882312,0.25,89,564251,0,1,3,Low
NEWCO_4347,3,Fintech,7,9249145,8.742558584,6,NA,NA,NA,3934165,31989442,29341558,1.17,56,724568,0,2,4,Medium
NEWCO_4348,0,Retail,3,1456456,22.31449832,41,NA,NA,NA,2340450,35098032,26415028,1.49,90,832552,0,0,2,Medium
NEWCO_4349,2,AI Startups,8,3373903,12.65009307,24,NA,NA,NA,2265884,30346248,1599822,1.05,54,290995,0,3,4,Medium
NEWCO_4350,0,Healthcare,2,2465629,24.08349816,8,NA,NA,NA,3709622,33947356,26279955,2.46,60,471711,0,3,3,Medium
NEWCO_4351,3,Healthcare,2,5080899,7.147641416,14,NA,NA,NA,4346031,18474472,17576159,2.77,51,531115,0,4,1,Low
NEWCO_4352,3,AI Startups,8,9424282,19.21003196,18,NA,NA,NA,2579203,10145712,19955283,2.68,83,261658,0,0,5,Medium
NEWCO_4353,0,Fintech,7,9314242,27.78205413,29,NA,NA,NA,4117594,49272171,20738192,2.22,56,501236,0,0,4,Medium
NEWCO_4354,0,Retail,3,7054302,11.14522527,12,NA,NA,NA,1775061,14940862,19222869,1.43,53,103947,0,5,5,Low
NEWCO_4355,3,Healthcare,2,8210025,29.46193736,27,NA,NA,NA,4580268,5364272,2495450,1.27,53,336933,0,5,4,Medium
NEWCO_4356,0,Healthcare,2,5730151,26.41462032,9,NA,NA,NA,1745132,2495754,26140317,2.06,51,866367,0,3,3,Medium
NEWCO_4357,1,Retail,3,5202131,15.04645003,33,NA,NA,NA,1104950,49397946,19052933,2.43,67,332985,0,4,1,Low
NEWCO_4358,3,Fintech,7,2669007,10.71086214,9,NA,NA,NA,462937,19100402,3982416,1.24,78,755253,0,1,3,Medium
NEWCO_4359,0,Fintech,7,7801533,22.67704831,22,NA,NA,NA,259749,24256757,2979238,2.96,100,681412,0,2,2,Medium
NEWCO_4360,2,Fintech,7,4840957,21.27117118,37,NA,NA,NA,3223196,3584498,24170831,1.4,54,585094,0,5,2,Medium
NEWCO_4361,3,AI Startups,8,7007740,13.98576185,47,NA,NA,NA,4932308,7465016,17028425,2.87,81,891063,0,3,5,Medium
NEWCO_4362,0,Fintech,7,4467607,10.49827233,28,NA,NA,NA,1560533,45025716,22843470,2.06,58,803210,0,2,4,Medium
NEWCO_4363,2,Healthcare,2,9565823,28.90907996,18,NA,NA,NA,1067228,18901877,9075968,1.68,50,277719,0,1,1,Low
NEWCO_4364,0,AI Startups,8,1663987,15.80307172,9,NA,NA,NA,2980546,7636342,10092215,0.69,97,867330,0,0,1,Medium
NEWCO_4365,2,Healthcare,2,9220536,26.06210808,6,NA,NA,NA,3622491,31097842,24019666,0.57,57,237164,0,4,5,Low
NEWCO_4366,3,IT Services,5,2626900,18.86831768,23,NA,NA,NA,2896700,3048004,22746886,1.14,97,264526,0,0,1,Medium
NEWCO_4367,3,Healthcare,2,3426041,22.66066433,32,NA,NA,NA,1990797,23614151,7650496,0.48,77,195233,0,0,4,Medium
NEWCO_4368,3,IT Services,5,1157986,25.06318693,12,NA,NA,NA,4336325,2343632,16263107,0.18,72,768787,0,1,3,Medium
NEWCO_4369,3,Healthcare,2,9368081,28.15400012,12,NA,NA,NA,3028535,37964242,13611317,2.55,87,773305,0,0,1,Low
NEWCO_4370,0,Retail,3,4455622,25.86026698,14,NA,NA,NA,4829174,27198958,5184640,0.2,90,171709,0,2,2,Medium
NEWCO_4371,2,Healthcare,2,8495677,16.00995034,38,NA,NA,NA,151430,47575097,5306079,0.48,66,942717,0,4,5,Low
NEWCO_4372,3,IT Services,5,4020089,25.41856077,5,NA,NA,NA,4779956,40036937,9553020,0.45,77,358904,0,4,2,Medium
NEWCO_4373,1,Healthcare,2,2878827,24.73243553,24,NA,NA,NA,1536691,45090072,8766510,1.68,99,590613,0,4,5,Medium
NEWCO_4374,0,Manufacturing,4,1947456,25.35608272,49,NA,NA,NA,4404411,11280563,4192924,1.73,68,473093,0,5,4,Medium
NEWCO_4375,2,Manufacturing,4,4047036,6.359280632,49,NA,NA,NA,2367151,42940509,3079644,1.93,53,971782,0,2,3,Medium
NEWCO_4376,0,AI Startups,8,7479103,29.45519317,50,NA,NA,NA,3812548,27256060,22157645,1.55,63,380682,0,3,4,Medium
NEWCO_4377,2,Fintech,7,6834165,22.55090816,22,NA,NA,NA,4005474,40977364,9047274,0.3,100,691187,0,5,1,Medium
NEWCO_4378,1,Manufacturing,4,4698474,6.833552722,21,NA,NA,NA,4930460,33642353,13701624,2.85,79,696544,0,5,3,Medium
NEWCO_4379,3,Fintech,7,9536901,8.848474674,26,NA,NA,NA,4475944,8089485,4623213,1.08,70,963162,0,3,3,Medium
NEWCO_4380,1,Retail,3,4830329,28.23980559,9,NA,NA,NA,4480878,4700120,1184625,1.96,52,299684,0,3,5,Medium
NEWCO_4381,1,Healthcare,2,1892654,23.10604363,44,NA,NA,NA,1757607,35764775,22201107,0.56,76,541487,0,1,1,Medium
NEWCO_4382,1,Fintech,7,1304018,20.61828285,27,NA,NA,NA,2408457,26617996,2679630,1.81,90,241244,0,5,3,Medium
NEWCO_4383,3,AI Startups,8,840558,6.719309236,5,NA,NA,NA,3110023,12104425,4001080,1.81,92,395992,0,2,5,Medium
NEWCO_4384,0,Retail,3,6721963,26.4712985,17,NA,NA,NA,1697865,13548849,4779847,1,84,889377,0,2,1,Low
NEWCO_4385,1,IT Services,5,3996470,11.5027049,25,NA,NA,NA,3156321,37979476,5546213,1.19,97,771665,0,0,5,Medium
NEWCO_4386,1,Manufacturing,4,1725108,26.76559527,38,NA,NA,NA,2562005,17952508,8558649,0.5,80,835663,0,3,4,Medium
NEWCO_4387,2,Healthcare,2,3515741,27.74078193,12,NA,NA,NA,1553613,16733280,26968873,2.89,77,143598,0,3,1,Medium
NEWCO_4388,0,IT Services,5,2395032,13.20714336,31,NA,NA,NA,191863,10506023,5035771,2.1,52,816657,0,1,4,Medium
NEWCO_4389,3,Healthcare,2,9660523,10.08815341,38,NA,NA,NA,4952056,28354053,22126939,1.77,83,864272,0,4,5,Low
NEWCO_4390,2,Fintech,7,9471151,9.96469643,17,NA,NA,NA,829258,41956525,23285264,0.42,90,587108,0,0,5,Medium
NEWCO_4391,3,Retail,3,1824550,11.74385861,30,NA,NA,NA,3651916,11020546,16887681,0.66,55,814293,0,2,1,Medium
NEWCO_4392,1,IT Services,5,6712859,29.40331809,6,NA,NA,NA,882888,20768014,9006905,0.69,89,811830,0,0,1,Medium
NEWCO_4393,0,IT Services,5,4843491,7.879667678,33,NA,NA,NA,4494364,47784456,15923622,2.46,94,295920,0,5,4,Medium
NEWCO_4394,1,AI Startups,8,8840754,29.13440462,30,NA,NA,NA,2411644,37935843,27399699,0.38,76,850895,0,0,1,Medium
NEWCO_4395,0,AI Startups,8,2594376,5.566006932,26,NA,NA,NA,3317137,1450525,21203853,1.78,84,107521,0,4,5,Medium
NEWCO_4396,2,Manufacturing,4,3415067,18.4623951,36,NA,NA,NA,997612,17663273,23014712,1.46,81,928520,0,3,1,Medium
NEWCO_4397,3,IT Services,5,9610543,13.82250355,44,NA,NA,NA,570946,29910735,22092537,1.02,69,109100,0,1,4,Medium
NEWCO_4398,2,IT Services,5,9496975,27.89448779,17,NA,NA,NA,3881721,21996693,9429543,1.96,56,850476,0,0,1,Medium
NEWCO_4399,0,Healthcare,2,1721101,21.43577604,11,NA,NA,NA,566650,12759268,18831046,0.29,82,769336,0,5,3,High
NEWCO_4400,3,Manufacturing,4,7639109,11.67069493,19,NA,NA,NA,4588468,20561545,7412938,0.22,56,712467,0,4,2,Low
NEWCO_4401,1,Manufacturing,4,9195377,14.14142793,47,NA,NA,NA,345817,14880870,5648651,2.18,59,58204,0,3,3,Low
NEWCO_4402,2,Manufacturing,4,8171858,26.14499219,28,NA,NA,NA,944314,38430419,14941029,0.53,90,102197,0,4,5,Low
NEWCO_4403,0,IT Services,5,6995402,8.069155219,34,NA,NA,NA,4353419,17972026,25926675,0.25,64,846862,0,3,5,Medium
NEWCO_4404,0,Manufacturing,4,4710243,11.97521485,15,NA,NA,NA,1078610,20663208,22393015,0.47,67,842582,0,0,3,Medium
NEWCO_4405,3,Fintech,7,6353524,25.69246499,5,NA,NA,NA,140372,22675191,1016782,0.93,86,555784,0,4,3,Medium
NEWCO_4406,3,Fintech,7,3421445,22.31849083,34,NA,NA,NA,1772061,7018857,521741,1.15,55,397638,0,3,1,Medium
NEWCO_4407,3,Manufacturing,4,1210054,20.23204194,41,NA,NA,NA,1980179,5277803,25509785,1.61,100,216151,0,5,4,Medium
NEWCO_4408,2,Fintech,7,2019860,14.94068646,20,NA,NA,NA,2848301,38610719,16445178,1.61,89,98101,0,4,4,Medium
NEWCO_4409,3,Manufacturing,4,849604,6.808866837,34,NA,NA,NA,2434112,25553000,28650209,0.6,71,837265,0,2,1,Medium
NEWCO_4410,1,Fintech,7,5551314,24.6587127,12,NA,NA,NA,2414461,37920706,13051743,1.85,85,100497,0,2,3,Medium
NEWCO_4411,0,IT Services,5,3749340,20.05485878,40,NA,NA,NA,3298229,42307130,22343533,1.1,70,132965,0,0,1,Medium
NEWCO_4412,1,Fintech,7,9534936,26.03290417,7,NA,NA,NA,3021359,17064484,4186682,1.77,76,397342,0,3,3,Medium
NEWCO_4413,0,Manufacturing,4,4183758,11.07206759,27,NA,NA,NA,2825621,17154898,27206485,2.07,96,627000,0,3,2,Medium
NEWCO_4414,1,IT Services,5,6296483,5.239986753,42,NA,NA,NA,539535,39911445,6601806,1.86,69,400907,0,2,2,Medium
NEWCO_4415,3,Healthcare,2,5133841,18.40720728,23,NA,NA,NA,2199529,21505698,7212881,1.67,88,869328,0,2,4,Low
NEWCO_4416,0,Manufacturing,4,6065182,13.81613206,26,NA,NA,NA,363511,42997078,21323267,0.42,56,676740,0,5,5,Low
NEWCO_4417,3,Retail,3,7318234,11.31749467,31,NA,NA,NA,2012194,7977274,20395361,2.3,77,786331,0,2,4,Medium
NEWCO_4418,0,Retail,3,3799514,17.15820976,12,NA,NA,NA,3092500,29267846,22720146,2.17,60,37839,0,2,4,Medium
NEWCO_4419,0,AI Startups,8,7507081,15.21274329,32,NA,NA,NA,4640993,40308971,28358692,2.67,86,588529,0,5,3,Medium
NEWCO_4420,2,Fintech,7,4086011,28.78476237,19,NA,NA,NA,1254377,34079251,8371174,1.97,77,279185,0,4,3,Medium
NEWCO_4421,1,AI Startups,8,1023608,13.00618953,38,NA,NA,NA,1510161,39257148,24181707,2.12,92,951958,0,2,5,Medium
NEWCO_4422,2,IT Services,5,4003175,14.16074629,24,NA,NA,NA,3264611,43035615,10160861,2.38,93,547712,0,2,1,Medium
NEWCO_4423,1,Manufacturing,4,781953,15.44279753,45,NA,NA,NA,133232,15430871,521366,2.89,90,950246,0,3,2,High
NEWCO_4424,2,Fintech,7,5219802,13.63562798,12,NA,NA,NA,4066401,11477368,27905855,0.88,83,235084,0,3,4,Medium
NEWCO_4425,2,Retail,3,9985850,26.30448318,29,NA,NA,NA,4969554,1093741,23335823,2.78,79,644925,0,1,5,Medium
